2.50454,-2.36136,-2.28358,-0.71515,-0.53966,2.32191
2.50377,-2.36213,-2.28317,-0.71548,-0.54131,2.32338
2.50300,-2.36291,-2.28276,-0.71580,-0.54297,2.32484
2.50223,-2.36370,-2.28235,-0.71610,-0.54463,2.32630
2.50146,-2.36446,-2.28195,-0.71643,-0.54628,2.32777
2.50069,-2.36526,-2.28152,-0.71671,-0.54793,2.32920
2.49991,-2.36604,-2.28111,-0.71702,-0.54959,2.33066
2.49926,-2.36717,-2.28056,-0.71605,-0.55112,2.33045
2.49861,-2.36829,-2.28001,-0.71510,-0.55265,2.33025
2.49834,-2.36959,-2.27953,-0.71306,-0.55360,2.32941
2.49808,-2.37087,-2.27905,-0.71105,-0.55453,2.32858
2.49777,-2.37235,-2.27839,-0.70862,-0.55546,2.32735
2.49746,-2.37382,-2.27771,-0.70619,-0.55637,2.32611
2.49693,-2.37526,-2.27697,-0.70420,-0.55764,2.32462
2.49640,-2.37671,-2.27621,-0.70220,-0.55890,2.32311
2.49611,-2.37800,-2.27568,-0.70013,-0.55989,2.32230
2.49582,-2.37930,-2.27515,-0.69807,-0.56087,2.32149
2.49551,-2.38073,-2.27454,-0.69587,-0.56190,2.32053
2.49519,-2.38215,-2.27394,-0.69368,-0.56291,2.31956
2.49488,-2.38341,-2.27349,-0.69180,-0.56407,2.31895
2.49457,-2.38467,-2.27304,-0.68994,-0.56521,2.31833
2.49427,-2.38590,-2.27267,-0.68813,-0.56640,2.31815
2.49398,-2.38712,-2.27231,-0.68636,-0.56759,2.31800
2.49367,-2.38849,-2.27166,-0.68421,-0.56850,2.31694
2.49338,-2.38984,-2.27102,-0.68209,-0.56940,2.31591
2.49303,-2.39114,-2.27040,-0.68012,-0.57042,2.31491
2.49269,-2.39244,-2.26978,-0.67816,-0.57143,2.31392
2.49244,-2.39388,-2.26897,-0.67574,-0.57209,2.31256
2.49220,-2.39531,-2.26816,-0.67335,-0.57275,2.31120
2.49185,-2.39657,-2.26762,-0.67156,-0.57388,2.31043
2.49150,-2.39782,-2.26708,-0.66978,-0.57499,2.30964
2.49120,-2.39915,-2.26642,-0.66774,-0.57589,2.30863
2.49090,-2.40047,-2.26575,-0.66571,-0.57679,2.30762
2.49061,-2.40172,-2.26514,-0.66379,-0.57768,2.30676
2.49033,-2.40297,-2.26453,-0.66187,-0.57858,2.30591
2.49000,-2.40429,-2.26386,-0.65989,-0.57953,2.30493
2.48967,-2.40561,-2.26319,-0.65791,-0.58051,2.30398
2.48944,-2.40698,-2.26238,-0.65566,-0.58110,2.30269
2.48920,-2.40835,-2.26156,-0.65343,-0.58172,2.30141
2.48883,-2.40958,-2.26102,-0.65169,-0.58289,2.30073
2.48847,-2.41082,-2.26046,-0.64995,-0.58406,2.30003
2.48821,-2.41210,-2.25980,-0.64796,-0.58486,2.29914
2.48795,-2.41337,-2.25913,-0.64598,-0.58568,2.29825
2.48764,-2.41472,-2.25833,-0.64388,-0.58646,2.29695
2.48733,-2.41606,-2.25753,-0.64182,-0.58727,2.29570
2.48703,-2.41728,-2.25695,-0.64005,-0.58825,2.29514
2.48674,-2.41848,-2.25637,-0.63831,-0.58921,2.29458
2.48636,-2.41979,-2.25563,-0.63642,-0.59021,2.29345
2.48598,-2.42111,-2.25489,-0.63454,-0.59124,2.29234
2.48569,-2.42236,-2.25418,-0.63262,-0.59206,2.29138
2.48540,-2.42363,-2.25347,-0.63069,-0.59289,2.29041
2.48511,-2.42492,-2.25270,-0.62875,-0.59370,2.28930
2.48480,-2.42620,-2.25194,-0.62685,-0.59452,2.28824
2.48450,-2.42744,-2.25121,-0.62499,-0.59535,2.28724
2.48420,-2.42870,-2.25047,-0.62313,-0.59619,2.28626
2.48389,-2.42991,-2.24979,-0.62133,-0.59708,2.28544
2.48359,-2.43111,-2.24912,-0.61957,-0.59796,2.28464
2.48329,-2.43235,-2.24839,-0.61775,-0.59881,2.28371
2.48298,-2.43358,-2.24767,-0.61595,-0.59966,2.28279
2.48269,-2.43499,-2.24670,-0.61375,-0.60034,2.28128
2.48239,-2.43638,-2.24574,-0.61158,-0.60102,2.27978
2.48203,-2.43761,-2.24507,-0.60993,-0.60206,2.27905
2.48166,-2.43885,-2.24437,-0.60827,-0.60311,2.27829
2.48135,-2.44007,-2.24369,-0.60655,-0.60405,2.27751
2.48102,-2.44130,-2.24299,-0.60484,-0.60501,2.27673
2.48071,-2.44249,-2.24234,-0.60321,-0.60595,2.27601
2.48039,-2.44366,-2.24169,-0.60160,-0.60690,2.27532
2.48008,-2.44482,-2.24102,-0.59999,-0.60780,2.27457
2.47977,-2.44600,-2.24033,-0.59836,-0.60870,2.27380
2.47943,-2.44724,-2.23965,-0.59668,-0.60974,2.27311
2.47909,-2.44847,-2.23898,-0.59504,-0.61076,2.27244
2.47877,-2.44962,-2.23833,-0.59350,-0.61172,2.27180
2.47845,-2.45077,-2.23768,-0.59196,-0.61267,2.27116
2.47812,-2.45197,-2.23699,-0.59035,-0.61365,2.27044
2.47779,-2.45316,-2.23630,-0.58876,-0.61463,2.26975
2.47746,-2.45436,-2.23563,-0.58717,-0.61563,2.26910
2.47712,-2.45554,-2.23496,-0.58561,-0.61664,2.26848
2.47683,-2.45682,-2.23418,-0.58385,-0.61748,2.26746
2.47655,-2.45811,-2.23339,-0.58208,-0.61831,2.26643
2.47615,-2.45908,-2.23298,-0.58091,-0.61970,2.26655
