-0.57700,-3.13672,-1.23542,-0.19712,-1.77065,-1.98443
-0.57700,-3.13672,-1.23542,-0.19712,-1.77065,-1.98443
-0.57700,-3.13672,-1.23542,-0.19712,-1.77065,-1.98443
-0.57700,-3.13672,-1.23542,-0.19712,-1.77065,-1.98443
-0.57700,-3.13672,-1.23542,-0.19712,-1.77065,-1.98443
-0.57700,-3.13672,-1.23542,-0.19712,-1.77065,-1.98443
-0.57700,-3.13672,-1.23542,-0.19712,-1.77065,-1.98443
-0.57700,-3.13672,-1.23542,-0.19712,-1.77065,-1.98443
-0.57700,-3.13672,-1.23542,-0.19712,-1.77065,-1.98443
-0.57700,-3.13672,-1.23542,-0.19712,-1.77065,-1.98443
-0.57700,-3.13672,-1.23542,-0.19712,-1.77065,-1.98443
-0.57700,-3.13672,-1.23542,-0.19712,-1.77065,-1.98443
-0.57700,-3.13672,-1.23542,-0.19712,-1.77065,-1.98443
-0.57700,-3.13672,-1.23542,-0.19712,-1.77065,-1.98443
-0.57700,-3.13672,-1.23542,-0.19712,-1.77065,-1.98443
-0.57700,-3.13672,-1.23542,-0.19712,-1.77065,-1.98443
-0.57700,-3.13672,-1.23542,-0.19712,-1.77065,-1.98443
-0.57700,-3.13672,-1.23542,-0.19712,-1.77065,-1.98443
-0.57700,-3.13672,-1.23542,-0.19712,-1.77065,-1.98443
-0.57700,-3.13672,-1.23542,-0.19712,-1.77065,-1.98443
-0.57700,-3.13672,-1.23542,-0.19712,-1.77065,-1.98443
-0.57700,-3.13672,-1.23542,-0.19712,-1.77065,-1.98443
-0.57700,-3.13672,-1.23542,-0.19712,-1.77065,-1.98443
-0.57700,-3.13672,-1.23542,-0.19712,-1.77065,-1.98443
-0.57700,-3.13672,-1.23542,-0.19712,-1.77065,-1.98443
-0.57700,-3.13672,-1.23542,-0.19712,-1.77065,-1.98443
-0.57700,-3.13672,-1.23542,-0.19712,-1.77065,-1.98443
-0.57700,-3.13672,-1.23542,-0.19712,-1.77065,-1.98443
-0.57700,-3.13672,-1.23542,-0.19712,-1.77065,-1.98443
-0.57700,-3.13672,-1.23542,-0.19712,-1.77065,-1.98443
-0.57700,-3.13672,-1.23542,-0.19712,-1.77065,-1.98443
-0.57700,-3.13672,-1.23542,-0.19712,-1.77065,-1.98443
-0.57700,-3.13672,-1.23542,-0.19712,-1.77065,-1.98443
-0.57700,-3.13672,-1.23542,-0.19712,-1.77065,-1.98443
