-2.99226,-1.81242,-2.34658,0.57436,-1.21738,-2.28083
-2.99266,-1.81220,-2.34745,0.57367,-1.21691,-2.27964
-2.99306,-1.81198,-2.34831,0.57298,-1.21643,-2.27846
-2.99346,-1.81176,-2.34918,0.57229,-1.21595,-2.27728
-2.99386,-1.81154,-2.35005,0.57160,-1.21548,-2.27608
-2.99426,-1.81131,-2.35092,0.57090,-1.21500,-2.27490
-2.99467,-1.81109,-2.35178,0.57021,-1.21453,-2.27370
-2.99445,-1.81083,-2.35303,0.56998,-1.21414,-2.27351
-2.99423,-1.81056,-2.35426,0.56974,-1.21375,-2.27333
-2.99374,-1.81052,-2.35512,0.56974,-1.21342,-2.27315
-2.99325,-1.81047,-2.35596,0.56974,-1.21309,-2.27299
-2.99256,-1.81026,-2.35692,0.56977,-1.21269,-2.27300
-2.99186,-1.81006,-2.35788,0.56980,-1.21228,-2.27300
-2.99117,-1.80974,-2.35922,0.56987,-1.21189,-2.27357
-2.99048,-1.80941,-2.36055,0.56994,-1.21150,-2.27414
-2.98992,-1.80932,-2.36150,0.56997,-1.21116,-2.27390
-2.98936,-1.80922,-2.36245,0.57000,-1.21081,-2.27367
-2.98877,-1.80911,-2.36340,0.57000,-1.21043,-2.27354
-2.98819,-1.80899,-2.36435,0.56999,-1.21005,-2.27342
-2.98770,-1.80898,-2.36537,0.57001,-1.20974,-2.27313
-2.98722,-1.80897,-2.36639,0.57004,-1.20944,-2.27284
-2.98682,-1.80900,-2.36733,0.56996,-1.20915,-2.27214
-2.98643,-1.80903,-2.36826,0.56988,-1.20886,-2.27145
-2.98580,-1.80887,-2.36918,0.56991,-1.20848,-2.27142
-2.98518,-1.80870,-2.37009,0.56994,-1.20810,-2.27139
-2.98457,-1.80855,-2.37111,0.56999,-1.20775,-2.27142
-2.98397,-1.80839,-2.37212,0.57004,-1.20740,-2.27144
-2.98322,-1.80813,-2.37290,0.57010,-1.20695,-2.27154
-2.98247,-1.80787,-2.37368,0.57016,-1.20650,-2.27165
-2.98195,-1.80779,-2.37472,0.57019,-1.20618,-2.27158
-2.98143,-1.80771,-2.37574,0.57021,-1.20587,-2.27151
-2.98080,-1.80754,-2.37664,0.57025,-1.20550,-2.27151
-2.98018,-1.80738,-2.37755,0.57029,-1.20512,-2.27150
-2.97959,-1.80724,-2.37843,0.57032,-1.20477,-2.27139
-2.97901,-1.80710,-2.37931,0.57035,-1.20442,-2.27129
-2.97838,-1.80693,-2.38026,0.57039,-1.20405,-2.27128
-2.97776,-1.80676,-2.38122,0.57042,-1.20368,-2.27127
-2.97705,-1.80651,-2.38191,0.57046,-1.20324,-2.27138
-2.97634,-1.80626,-2.38262,0.57050,-1.20280,-2.27150
-2.97577,-1.80616,-2.38371,0.57054,-1.20250,-2.27137
-2.97521,-1.80606,-2.38481,0.57058,-1.20219,-2.27124
-2.97459,-1.80590,-2.38560,0.57060,-1.20183,-2.27114
-2.97397,-1.80574,-2.38641,0.57061,-1.20146,-2.27103
-2.97324,-1.80548,-2.38730,0.57069,-1.20105,-2.27127
-2.97251,-1.80522,-2.38819,0.57076,-1.20064,-2.27149
-2.97199,-1.80513,-2.38906,0.57075,-1.20031,-2.27117
-2.97147,-1.80503,-2.38993,0.57074,-1.19997,-2.27087
-2.97076,-1.80480,-2.39098,0.57081,-1.19961,-2.27111
-2.97006,-1.80456,-2.39203,0.57088,-1.19924,-2.27133
-2.96940,-1.80436,-2.39288,0.57092,-1.19888,-2.27134
-2.96874,-1.80416,-2.39374,0.57096,-1.19851,-2.27135
-2.96806,-1.80394,-2.39460,0.57102,-1.19812,-2.27148
-2.96738,-1.80373,-2.39546,0.57107,-1.19774,-2.27161
-2.96673,-1.80352,-2.39632,0.57112,-1.19737,-2.27168
-2.96607,-1.80331,-2.39719,0.57116,-1.19699,-2.27175
-2.96544,-1.80312,-2.39806,0.57119,-1.19665,-2.27169
-2.96482,-1.80294,-2.39893,0.57122,-1.19630,-2.27163
-2.96417,-1.80274,-2.39980,0.57126,-1.19593,-2.27167
-2.96352,-1.80254,-2.40066,0.57131,-1.19557,-2.27170
-2.96268,-1.80221,-2.40149,0.57140,-1.19511,-2.27209
-2.96184,-1.80187,-2.40232,0.57150,-1.19466,-2.27248
-2.96124,-1.80171,-2.40330,0.57151,-1.19432,-2.27245
-2.96063,-1.80154,-2.40429,0.57153,-1.19397,-2.27242
-2.96002,-1.80138,-2.40518,0.57155,-1.19362,-2.27239
-2.95940,-1.80122,-2.40608,0.57157,-1.19328,-2.27236
-2.95882,-1.80108,-2.40696,0.57159,-1.19295,-2.27230
-2.95824,-1.80094,-2.40784,0.57160,-1.19263,-2.27224
-2.95765,-1.80078,-2.40870,0.57163,-1.19230,-2.27223
-2.95705,-1.80062,-2.40957,0.57165,-1.19196,-2.27222
-2.95644,-1.80048,-2.41051,0.57166,-1.19162,-2.27213
-2.95584,-1.80035,-2.41145,0.57167,-1.19129,-2.27204
-2.95528,-1.80021,-2.41234,0.57168,-1.19097,-2.27197
-2.95471,-1.80008,-2.41321,0.57169,-1.19065,-2.27190
-2.95411,-1.79993,-2.41412,0.57171,-1.19031,-2.27186
-2.95351,-1.79979,-2.41503,0.57173,-1.18998,-2.27181
-2.95292,-1.79966,-2.41594,0.57175,-1.18965,-2.27173
-2.95234,-1.79953,-2.41686,0.57176,-1.18932,-2.27163
-2.95169,-1.79937,-2.41765,0.57179,-1.18895,-2.27182
-2.95102,-1.79921,-2.41843,0.57183,-1.18859,-2.27201
-2.95056,-1.79921,-2.41968,0.57188,-1.18838,-2.27139
-2.95010,-1.79922,-2.42093,0.57193,-1.18818,-2.27076
-2.94953,-1.79908,-2.42180,0.57195,-1.18785,-2.27068
-2.94895,-1.79894,-2.42267,0.57197,-1.18752,-2.27060
-2.94822,-1.79869,-2.42357,0.57203,-1.18713,-2.27078
-2.94748,-1.79843,-2.42447,0.57210,-1.18673,-2.27098
-2.94687,-1.79827,-2.42539,0.57212,-1.18640,-2.27083
-2.94626,-1.79812,-2.42631,0.57214,-1.18605,-2.27070
-2.94587,-1.79810,-2.42704,0.57206,-1.18576,-2.27012
-2.94547,-1.79807,-2.42779,0.57199,-1.18546,-2.26956
-2.94484,-1.79789,-2.42866,0.57202,-1.18511,-2.26961
-2.94420,-1.79770,-2.42954,0.57206,-1.18476,-2.26965
-2.94365,-1.79757,-2.43039,0.57208,-1.18445,-2.26955
-2.94310,-1.79745,-2.43124,0.57211,-1.18413,-2.26945
-2.94258,-1.79737,-2.43216,0.57211,-1.18384,-2.26915
-2.94205,-1.79729,-2.43308,0.57211,-1.18354,-2.26885
-2.94124,-1.79697,-2.43395,0.57219,-1.18313,-2.26898
-2.94043,-1.79664,-2.43481,0.57226,-1.18271,-2.26911
-2.93990,-1.79654,-2.43571,0.57227,-1.18242,-2.26892
-2.93937,-1.79645,-2.43660,0.57228,-1.18212,-2.26874
-2.93887,-1.79639,-2.43751,0.57228,-1.18183,-2.26854
-2.93839,-1.79633,-2.43842,0.57228,-1.18155,-2.26834
-2.93813,-1.79632,-2.43891,0.57232,-1.18134,-2.26841
-2.93788,-1.79632,-2.43939,0.57235,-1.18114,-2.26847
-2.93761,-1.79630,-2.43988,0.57240,-1.18093,-2.26858
-2.93734,-1.79629,-2.44037,0.57245,-1.18072,-2.26866
-2.93710,-1.79630,-2.44089,0.57250,-1.18052,-2.26877
-2.93686,-1.79631,-2.44140,0.57256,-1.18031,-2.26888
-2.93591,-1.79564,-2.44168,0.57284,-1.17983,-2.27075
-2.93495,-1.79497,-2.44195,0.57313,-1.17933,-2.27262
-2.93468,-1.79509,-2.44315,0.57334,-1.17928,-2.27299
