-0.41619,-2.77565,-1.63823,-0.56414,-1.55068,3.13524
-0.41648,-2.77610,-1.63686,-0.56409,-1.55145,3.13606
-0.41677,-2.77656,-1.63549,-0.56404,-1.55222,3.13687
-0.41706,-2.77702,-1.63410,-0.56398,-1.55299,3.13770
-0.41735,-2.77747,-1.63274,-0.56393,-1.55376,3.13852
-0.41763,-2.77792,-1.63136,-0.56387,-1.55452,3.13933
-0.41792,-2.77837,-1.62998,-0.56382,-1.55529,3.14015
-0.41802,-2.77894,-1.62857,-0.56340,-1.55563,3.14009
-0.41813,-2.77949,-1.62717,-0.56299,-1.55597,3.14002
-0.41805,-2.78017,-1.62597,-0.56237,-1.55590,3.14001
-0.41797,-2.78084,-1.62479,-0.56176,-1.55583,3.14001
-0.41779,-2.78152,-1.62351,-0.56109,-1.55552,3.13983
-0.41762,-2.78219,-1.62223,-0.56043,-1.55520,3.13965
-0.41752,-2.78283,-1.62080,-0.55982,-1.55506,3.13892
-0.41742,-2.78347,-1.61936,-0.55920,-1.55492,3.13818
-0.41732,-2.78412,-1.61817,-0.55853,-1.55481,3.13824
-0.41722,-2.78477,-1.61698,-0.55787,-1.55470,3.13830
-0.41711,-2.78549,-1.61566,-0.55722,-1.55455,3.13823
-0.41699,-2.78620,-1.61434,-0.55657,-1.55440,3.13817
-0.41698,-2.78690,-1.61309,-0.55588,-1.55448,3.13828
-0.41696,-2.78759,-1.61184,-0.55520,-1.55457,3.13837
-0.41699,-2.78832,-1.61058,-0.55451,-1.55475,3.13888
-0.41703,-2.78905,-1.60932,-0.55383,-1.55494,3.13939
-0.41687,-2.78969,-1.60810,-0.55322,-1.55468,3.13924
-0.41672,-2.79034,-1.60687,-0.55260,-1.55444,3.13910
-0.41662,-2.79097,-1.60563,-0.55198,-1.55429,3.13891
-0.41651,-2.79160,-1.60440,-0.55136,-1.55414,3.13872
-0.41622,-2.79221,-1.60322,-0.55077,-1.55359,3.13846
-0.41594,-2.79281,-1.60205,-0.55020,-1.55303,3.13818
-0.41590,-2.79348,-1.60078,-0.54957,-1.55305,3.13808
-0.41585,-2.79414,-1.59951,-0.54895,-1.55305,3.13798
-0.41570,-2.79477,-1.59829,-0.54836,-1.55280,3.13782
-0.41555,-2.79540,-1.59707,-0.54776,-1.55255,3.13766
-0.41541,-2.79601,-1.59591,-0.54717,-1.55235,3.13760
-0.41529,-2.79662,-1.59474,-0.54658,-1.55216,3.13754
-0.41515,-2.79726,-1.59349,-0.54598,-1.55194,3.13739
-0.41502,-2.79790,-1.59224,-0.54537,-1.55174,3.13724
-0.41473,-2.79848,-1.59110,-0.54485,-1.55118,3.13696
-0.41445,-2.79906,-1.58996,-0.54433,-1.55063,3.13669
-0.41443,-2.79972,-1.58867,-0.54368,-1.55066,3.13667
-0.41439,-2.80039,-1.58739,-0.54303,-1.55068,3.13663
-0.41422,-2.80100,-1.58623,-0.54246,-1.55038,3.13658
-0.41406,-2.80161,-1.58506,-0.54190,-1.55009,3.13653
-0.41383,-2.80220,-1.58385,-0.54134,-1.54966,3.13614
-0.41362,-2.80279,-1.58263,-0.54079,-1.54925,3.13577
-0.41353,-2.80343,-1.58142,-0.54019,-1.54915,3.13592
-0.41344,-2.80406,-1.58024,-0.53961,-1.54905,3.13605
