1.62643,-2.20586,-1.26487,-0.37164,1.87965,1.56100
1.62619,-2.20638,-1.26395,-0.37312,1.88051,1.56109
1.62596,-2.20689,-1.26303,-0.37461,1.88137,1.56117
1.62573,-2.20740,-1.26211,-0.37612,1.88223,1.56125
1.62550,-2.20792,-1.26118,-0.37761,1.88309,1.56134
1.62527,-2.20844,-1.26026,-0.37911,1.88394,1.56142
1.62504,-2.20896,-1.25933,-0.38060,1.88480,1.56150
1.62494,-2.20936,-1.25800,-0.38289,1.88517,1.56088
1.62485,-2.20976,-1.25669,-0.38515,1.88552,1.56026
1.62482,-2.20976,-1.25585,-0.38719,1.88548,1.55996
1.62479,-2.20975,-1.25502,-0.38922,1.88545,1.55966
1.62486,-2.20971,-1.25415,-0.39144,1.88509,1.55933
1.62494,-2.20967,-1.25327,-0.39366,1.88474,1.55900
1.62499,-2.20989,-1.25189,-0.39630,1.88456,1.55796
1.62504,-2.21010,-1.25051,-0.39893,1.88437,1.55693
1.62504,-2.21014,-1.24957,-0.40110,1.88426,1.55672
1.62503,-2.21018,-1.24862,-0.40328,1.88416,1.55650
1.62504,-2.21018,-1.24769,-0.40552,1.88401,1.55617
1.62504,-2.21019,-1.24678,-0.40774,1.88386,1.55585
1.62497,-2.21029,-1.24569,-0.41004,1.88398,1.55554
1.62489,-2.21041,-1.24460,-0.41232,1.88410,1.55523
1.62478,-2.21049,-1.24361,-0.41453,1.88434,1.55525
1.62467,-2.21058,-1.24263,-0.41673,1.88459,1.55527
1.62472,-2.21058,-1.24174,-0.41886,1.88432,1.55495
1.62477,-2.21058,-1.24086,-0.42098,1.88404,1.55463
1.62479,-2.21066,-1.23982,-0.42323,1.88387,1.55419
1.62481,-2.21074,-1.23879,-0.42545,1.88370,1.55376
1.62496,-2.21062,-1.23812,-0.42741,1.88308,1.55355
1.62511,-2.21050,-1.23746,-0.42935,1.88245,1.55333
1.62507,-2.21063,-1.23635,-0.43162,1.88247,1.55287
1.62504,-2.21075,-1.23526,-0.43388,1.88249,1.55241
1.62509,-2.21076,-1.23437,-0.43598,1.88220,1.55209
1.62514,-2.21078,-1.23348,-0.43808,1.88192,1.55177
1.62517,-2.21080,-1.23260,-0.44012,1.88170,1.55153
1.62520,-2.21083,-1.23172,-0.44217,1.88147,1.55128
1.62525,-2.21088,-1.23075,-0.44434,1.88123,1.55094
1.62529,-2.21093,-1.22979,-0.44651,1.88098,1.55059
1.62544,-2.21080,-1.22920,-0.44830,1.88035,1.55040
1.62559,-2.21068,-1.22861,-0.45011,1.87973,1.55020
1.62556,-2.21084,-1.22742,-0.45249,1.87974,1.54981
1.62553,-2.21100,-1.22622,-0.45486,1.87976,1.54940
1.62559,-2.21097,-1.22545,-0.45680,1.87942,1.54924
1.62566,-2.21094,-1.22468,-0.45876,1.87909,1.54909
1.62578,-2.21093,-1.22382,-0.46082,1.87858,1.54869
1.62590,-2.21092,-1.22296,-0.46288,1.87808,1.54829
1.62590,-2.21098,-1.22205,-0.46494,1.87798,1.54817
1.62590,-2.21104,-1.22115,-0.46697,1.87787,1.54806
1.62597,-2.21114,-1.22005,-0.46925,1.87755,1.54752
1.62604,-2.21125,-1.21895,-0.47155,1.87724,1.54698
1.62613,-2.21125,-1.21811,-0.47355,1.87687,1.54674
1.62621,-2.21126,-1.21725,-0.47556,1.87649,1.54650
1.62631,-2.21127,-1.21641,-0.47757,1.87606,1.54616
1.62640,-2.21128,-1.21555,-0.47958,1.87564,1.54583
1.62649,-2.21130,-1.21469,-0.48158,1.87526,1.54553
1.62657,-2.21133,-1.21381,-0.48360,1.87488,1.54523
1.62663,-2.21137,-1.21292,-0.48561,1.87458,1.54502
1.62669,-2.21142,-1.21202,-0.48763,1.87430,1.54480
1.62677,-2.21145,-1.21113,-0.48965,1.87393,1.54453
1.62685,-2.21149,-1.21025,-0.49166,1.87358,1.54426
1.62704,-2.21142,-1.20948,-0.49366,1.87283,1.54386
1.62723,-2.21136,-1.20872,-0.49564,1.87208,1.54348
1.62726,-2.21148,-1.20766,-0.49783,1.87191,1.54313
1.62729,-2.21161,-1.20659,-0.50004,1.87172,1.54277
1.62734,-2.21167,-1.20564,-0.50212,1.87148,1.54248
1.62738,-2.21175,-1.20469,-0.50420,1.87124,1.54220
1.62741,-2.21183,-1.20374,-0.50625,1.87105,1.54191
1.62744,-2.21191,-1.20280,-0.50828,1.87086,1.54164
1.62749,-2.21198,-1.20188,-0.51027,1.87062,1.54135
1.62754,-2.21206,-1.20096,-0.51228,1.87036,1.54107
1.62756,-2.21216,-1.19993,-0.51446,1.87020,1.54077
1.62758,-2.21226,-1.19891,-0.51663,1.87003,1.54048
1.62760,-2.21236,-1.19794,-0.51867,1.86986,1.54020
1.62763,-2.21246,-1.19698,-0.52069,1.86969,1.53993
1.62766,-2.21256,-1.19599,-0.52280,1.86948,1.53962
1.62770,-2.21266,-1.19500,-0.52489,1.86928,1.53933
1.62772,-2.21277,-1.19399,-0.52701,1.86911,1.53905
1.62773,-2.21289,-1.19297,-0.52913,1.86896,1.53877
1.62781,-2.21289,-1.19215,-0.53108,1.86858,1.53837
1.62789,-2.21288,-1.19134,-0.53304,1.86819,1.53798
1.62777,-2.21327,-1.18978,-0.53563,1.86854,1.53786
1.62764,-2.21366,-1.18822,-0.53820,1.86889,1.53775
1.62767,-2.21377,-1.18725,-0.54022,1.86870,1.53750
1.62770,-2.21388,-1.18628,-0.54224,1.86850,1.53725
1.62782,-2.21394,-1.18533,-0.54433,1.86802,1.53691
1.62793,-2.21401,-1.18437,-0.54641,1.86753,1.53656
1.62797,-2.21412,-1.18335,-0.54852,1.86731,1.53638
1.62801,-2.21424,-1.18232,-0.55065,1.86709,1.53619
1.62797,-2.21435,-1.18149,-0.55247,1.86712,1.53629
1.62792,-2.21445,-1.18064,-0.55431,1.86715,1.53638
1.62799,-2.21454,-1.17968,-0.55632,1.86683,1.53609
1.62806,-2.21465,-1.17871,-0.55836,1.86651,1.53581
1.62808,-2.21478,-1.17773,-0.56034,1.86634,1.53558
1.62810,-2.21490,-1.17677,-0.56230,1.86616,1.53536
1.62809,-2.21508,-1.17568,-0.56441,1.86612,1.53521
1.62807,-2.21525,-1.17460,-0.56653,1.86608,1.53507
1.62824,-2.21529,-1.17369,-0.56857,1.86544,1.53491
1.62840,-2.21533,-1.17279,-0.57059,1.86480,1.53476
1.62840,-2.21549,-1.17175,-0.57264,1.86471,1.53456
1.62840,-2.21565,-1.17070,-0.57470,1.86463,1.53434
1.62837,-2.21584,-1.16961,-0.57678,1.86462,1.53409
1.62834,-2.21604,-1.16852,-0.57887,1.86462,1.53382
1.62832,-2.21614,-1.16792,-0.58002,1.86458,1.53349
1.62829,-2.21625,-1.16733,-0.58116,1.86454,1.53317
1.62828,-2.21636,-1.16673,-0.58229,1.86447,1.53284
1.62826,-2.21647,-1.16612,-0.58345,1.86442,1.53250
1.62822,-2.21660,-1.16547,-0.58465,1.86442,1.53209
1.62818,-2.21673,-1.16482,-0.58583,1.86441,1.53170
1.62864,-2.21650,-1.16476,-0.58650,1.86279,1.53074
1.62910,-2.21628,-1.16470,-0.58716,1.86115,1.52980
1.62891,-2.21685,-1.16301,-0.58937,1.86172,1.52868
1.62872,-2.21744,-1.16131,-0.59161,1.86229,1.52756
1.62869,-2.21756,-1.16068,-0.59275,1.86224,1.52619
1.62867,-2.21768,-1.16006,-0.59389,1.86218,1.52482
1.62883,-2.21771,-1.15949,-0.59504,1.86152,1.52334
1.62899,-2.21774,-1.15892,-0.59619,1.86086,1.52186
1.62887,-2.21797,-1.15806,-0.59759,1.86114,1.51999
1.62874,-2.21821,-1.15719,-0.59900,1.86142,1.51813
1.62871,-2.21833,-1.15655,-0.60021,1.86140,1.51617
1.62867,-2.21846,-1.15590,-0.60141,1.86138,1.51423
1.62857,-2.21868,-1.15506,-0.60281,1.86156,1.51233
1.62847,-2.21891,-1.15419,-0.60423,1.86176,1.51044
1.62840,-2.21916,-1.15322,-0.60578,1.86188,1.50859
1.62833,-2.21941,-1.15226,-0.60734,1.86199,1.50674
1.62825,-2.21963,-1.15139,-0.60878,1.86213,1.50482
1.62817,-2.21985,-1.15052,-0.61022,1.86227,1.50291
1.62831,-2.21985,-1.15001,-0.61138,1.86167,1.50129
1.62844,-2.21984,-1.14952,-0.61252,1.86107,1.49967
1.62841,-2.22006,-1.14865,-0.61392,1.86105,1.49785
1.62838,-2.22027,-1.14779,-0.61531,1.86102,1.49603
1.62850,-2.22033,-1.14711,-0.61663,1.86049,1.49432
1.62862,-2.22040,-1.14645,-0.61793,1.85996,1.49261
1.62870,-2.22046,-1.14586,-0.61914,1.85957,1.49088
1.62877,-2.22052,-1.14525,-0.62037,1.85919,1.48915
1.62874,-2.22074,-1.14434,-0.62186,1.85915,1.48727
1.62872,-2.22096,-1.14342,-0.62337,1.85910,1.48539
1.62881,-2.22106,-1.14270,-0.62474,1.85867,1.48366
1.62890,-2.22115,-1.14196,-0.62613,1.85824,1.48193
1.62926,-2.22102,-1.14163,-0.62718,1.85691,1.48052
1.62963,-2.22088,-1.14130,-0.62822,1.85556,1.47913
1.62953,-2.22105,-1.14059,-0.62947,1.85576,1.47721
1.62942,-2.22123,-1.13987,-0.63073,1.85597,1.47528
1.62952,-2.22139,-1.13892,-0.63236,1.85549,1.47408
1.62963,-2.22154,-1.13798,-0.63397,1.85499,1.47288
1.62986,-2.22149,-1.13754,-0.63505,1.85409,1.47171
1.63009,-2.22143,-1.13712,-0.63611,1.85318,1.47056
1.63057,-2.22111,-1.13719,-0.63681,1.85146,1.46949
1.63105,-2.22079,-1.13726,-0.63750,1.84974,1.46843
1.63127,-2.22074,-1.13684,-0.63856,1.84885,1.46731
1.63150,-2.22068,-1.13643,-0.63962,1.84796,1.46620
1.63175,-2.22058,-1.13609,-0.64065,1.84700,1.46536
1.63199,-2.22047,-1.13574,-0.64167,1.84605,1.46450
1.63231,-2.22044,-1.13508,-0.64311,1.84486,1.46363
1.63263,-2.22040,-1.13440,-0.64456,1.84366,1.46275
1.63268,-2.22059,-1.13340,-0.64621,1.84335,1.46164
1.63273,-2.22078,-1.13239,-0.64785,1.84306,1.46053
1.63324,-2.22049,-1.13228,-0.64879,1.84122,1.46015
1.63376,-2.22020,-1.13215,-0.64974,1.83936,1.45977
1.63389,-2.22022,-1.13181,-0.65058,1.83882,1.45904
1.63401,-2.22024,-1.13148,-0.65140,1.83828,1.45833
1.63424,-2.22027,-1.13077,-0.65282,1.83740,1.45811
